,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Phone,Multiple,StreamingTV,StreamingMovies,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Nonbinary,Bandwidth_GB_Year
1963,0.9141820584202033,0.8906460621258305,-0.05920337521775823,-0.23702335313451195,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,1,0,0,0,-1.182056577034046,-0.7601558085003559,1,0,0,-1.1352879187977987
8243,-0.10041624335259981,0.4249000692764709,0.14339458738840918,1.3516455100604912,-0.3357848658144715,0.005867974104602262,0.9466579047036832,1,1,1,1,1,1.3089403848239325,2.6785129834749006,1,0,0,1.4048818271524606
6590,-0.3903014724305436,3.219376026372629,-0.9422767340620507,1.392376450721225,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0,1,0,0,1,1.285922232849038,-0.7022648168126816,1,0,0,1.4481380730524007
8847,0.6726110341885836,-0.04084592357288879,-0.548972573329202,-1.4839091051845779,0.986202794872424,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,0.6877017778060507,2.095570551888906,1,0,0,0.7098952596713511
321,0.9624962632665273,-0.5065919164222484,-0.3954839488939034,-1.5776058201208396,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,-0.7884076501641027,-0.527400181954168,1,0,0,-0.9825311261951095
2678,1.4456383117297669,-0.5065919164222484,0.7260364340621417,-1.4969012705072902,-0.0052879506427475865,0.005867974104602262,2.519179341088539,0,1,0,1,0,-0.40300781682373893,-0.9352103087574857,0,1,0,-0.35806039318619054
4625,-1.1633287499717269,0.8906460621258305,0.5362873788194892,0.3229212695544415,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,-0.6347221403639947,0.4621622303463757,1,0,0,-0.6563135857232292
4949,-1.4532139790496708,-0.9723379092716081,2.61377576089321,-0.25038831056745586,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,-1.1663946688895668,-1.4012200604053366,1,0,0,-1.3757737735083084
8328,0.044526371186372066,-0.5065919164222484,0.4592194679054057,-0.09399742654332383,0.6557058797007002,0.005867974104602262,0.9466579047036832,1,1,0,1,0,0.9103126915114668,-0.7607660884753538,1,0,0,0.7748510327539606
3337,1.107438877805499,0.4249000692764709,-0.6999660301720495,-1.286346401082611,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,-1.152824344319891,-0.8187107818199896,0,1,0,-1.28449237742326
5589,0.8658678535738794,-0.9723379092716081,-0.5832275787904343,1.0137174855026656,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,1.3604169509345865,-0.7589636130855638,1,0,0,1.1657889278599944
251,-0.5352440869695154,0.8906460621258305,-0.2836131311640769,1.7030514435433264,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0,1,1,0,0,-0.7673968970635076,-0.2350877411158824,1,0,0,-0.801031667874546
3973,-1.5498423887423185,0.4249000692764709,0.38141889407972396,-1.7143781484021492,1.316699710044148,1.0175876473118841,-0.6258635316811727,0,1,0,0,1,-1.1386362086785438,-0.46926343415811606,0,1,0,-0.9620872745115308
6630,1.0108104681128514,0.4249000692764709,-0.5930738448797473,-0.9380103291270052,-0.9967786961579193,0.005867974104602262,0.9466579047036832,1,1,0,0,1,1.0309503631074137,-0.003943001263983115,0,1,0,0.9567625288466006
5547,0.6242968293422596,-0.5065919164222484,0.16791893571927344,-0.31395794755693135,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0.6351568251396482,-1.2257558346700677,0,1,0,0.507544698673918
35,-0.05210203850627586,-0.5065919164222484,-1.1179186592837098,1.2775350846767848,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0,1,1,0,0,-1.098550980314668,-0.2361743263770214,0,1,0,-0.9987162631662837
8362,0.8658678535738794,-0.9723379092716081,0.3128269639256141,-0.05552532082295329,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,1,1,0,1,0.40449500417802897,0.7530384429583769,1,0,0,0.2931492124393948
1513,-1.6947850032812906,1.3563920549751902,1.1616470904522163,-0.1711127136474551,0.986202794872424,-1.0058516991026796,0.9466579047036832,0,0,1,1,1,-1.0379584920309373,1.5716945401924507,1,0,0,-0.9283007588452297
9317,1.0591246729591752,0.4249000692764709,-0.9377608920890157,0.8555183910033638,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,0,1,0,0,1,1.2364973471153524,-0.46969891593833646,0,1,0,1.3482850539304234
39,0.9141820584202033,-0.5065919164222484,0.3734088954426154,-0.6817873997765883,-0.6662817809861953,0.005867974104602262,0.9466579047036832,0,1,0,0,0,-0.6990525517323531,-0.5857107032819852,0,1,0,-0.8522085595627125
4819,0.2377831905716679,-0.5065919164222484,-0.6855943471345741,0.15662034369361577,0.986202794872424,2.0293073205191656,-0.6258635316811727,1,1,1,0,1,-1.1591566430715674,0.5785942226762444,0,1,0,-0.9947342540134261
3465,-0.003787833659951896,-0.04084592357288879,0.159174501027025,-0.005992249482677386,0.3252089645289763,0.005867974104602262,0.9466579047036832,1,1,1,0,0,-1.1318884304684087,-1.109992202077757,1,0,0,-1.1362445315973653
1760,-0.6801867015084874,-0.5065919164222484,-0.05321759724831792,2.2692054969598825,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,-0.8773878318984688,0.5202835849094483,0,1,0,-0.6842855751143001
2304,-0.003787833659951896,-0.04084592357288879,-0.17065998661614898,-0.6848880815305701,-0.6662817809861953,0.005867974104602262,0.9466579047036832,1,1,1,1,0,-0.8256581345684687,0.5205284327937926,1,0,0,-0.8912948845814611
3723,-0.7768151112011352,-0.9723379092716081,-0.7319046009098747,-0.01844373265438675,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,0,1,-1.1194451118938231,1.2773491912255899,1,0,0,-1.1602729483878689
8284,0.09284057603269602,-0.5065919164222484,-0.9612057506314462,0.24057897354333407,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,0.750106898359701,-0.9341227686967213,0,1,0,0.6769856800480064
4993,0.044526371186372066,-0.9723379092716081,0.015970109135939575,0.35630982053250027,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,-0.5866530655337989,1.6885324853775492,1,0,0,-0.5588123636455733
8127,-0.05210203850627586,-0.5065919164222484,-0.3969581404348101,0.5075697687184274,2.638687370731043,0.005867974104602262,0.9466579047036832,0,1,0,1,1,0.7893713334007352,1.6299008020587678,1,0,0,0.788169005470014
3032,1.7355235408077105,-0.04084592357288879,-0.44859208038092907,1.0572274450501609,2.638687370731043,0.005867974104602262,-0.6258635316811727,0,1,0,0,1,-1.0292316478772194,0.28736869312823776,0,1,0,-1.1204926774587876
7938,1.2523814923444712,-0.5065919164222484,-0.9707165379625929,-0.39691451763393937,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0,1,1,1,1,0.48720173843048853,0.8740255281337597,0,1,0,0.4919456798836504
3039,0.044526371186372066,0.4249000692764709,0.13515762637791107,-0.3644198227911624,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-1.0137077832177315,1.863326022595687,0,0,1,-0.9653565272693618
9655,1.5422667214224148,-0.9723379092716081,0.18516665758204437,-0.2953506183167135,1.316699710044148,0.005867974104602262,-0.6258635316811727,0,0,1,0,1,0.29227319312193034,-0.2952244215217505,0,1,0,0.31033239278730157
2545,0.43104000995696373,-0.04084592357288879,-0.6806660719736454,-1.2599497540920765,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1,1,0,1,0,-1.1953941593599489,-0.9352103087574857,1,0,0,-1.119636818847568
2592,1.6872093359613867,-0.04084592357288879,0.03802659628490119,0.2758493269114609,2.3081904555593193,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,-0.9091726825140533,-1.4012200604053366,0,1,0,-1.152435454804769
1188,0.9624962632665273,-0.04084592357288879,0.6805567207219633,-1.0814311089371227,-1.657772526501367,-1.0058516991026796,0.9466579047036832,0,1,0,1,0,-0.7888736285676997,-0.0038881119294389916,0,1,0,-0.8551910691696123
7966,1.4456383117297669,2.7536300335232693,-0.31636344701547814,-0.9073036825909337,0.6557058797007002,2.0293073205191656,0.9466579047036832,0,1,0,0,1,1.1085382966405612,-0.1780658499649902,0,1,0,1.318817269846903
6077,-0.05210203850627586,0.8906460621258305,0.97163383682179,-0.7676897389465381,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,0.2924002649388265,-0.7019434452315562,0,1,0,0.456776660131292
107,0.14115478087901998,-0.04084592357288879,-0.9806518158577197,1.5481824201571028,-0.3357848658144715,-1.0058516991026796,2.519179341088539,0,1,1,1,0,-0.8108194044612612,-0.003528152470782968,0,0,1,-0.8949115430723451
1315,-1.5498423887423185,-0.9723379092716081,0.1447865050689622,-0.5609387368082741,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,-0.9600349765409557,-0.993189374888625,1,0,0,-1.0011335338257452
8187,1.6872093359613867,3.6851220192219887,-1.359564079716713,-1.0385392371296935,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0,1,1,0,1,0.17949846838636135,-0.003915055909102388,1,0,0,0.29921801505793655
2753,1.349009902037119,-0.9723379092716081,0.6469471395100576,0.6780308220058673,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,-1.236326487635731,-0.0037823154734204236,1,0,0,-1.3751818090505052
9753,0.4793542148032877,-0.5065919164222484,-0.9427189560614518,-0.6882175276164257,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,0.6325083610511858,-0.5277647058207883,0,1,0,0.5119917076908574
6231,1.107438877805499,-0.04084592357288879,-0.42802964398054566,-0.3182286308739622,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,0.40239415910999976,0.9319003580911953,0,1,0,0.5892772495516657
2876,-0.8251293160474592,2.7536300335232693,0.603158295851631,1.0126253680441444,-0.6662817809861953,2.0293073205191656,0.9466579047036832,0,1,1,0,1,-0.682305241132549,0.17053149315260288,0,1,0,-0.6589512248508493
5323,0.6242968293422596,0.4249000692764709,-1.175856479150723,-1.5951374039193658,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,1.2137072436689946,-0.5270800446262168,0,1,0,1.115857761028672
799,1.1557530826518232,-0.04084592357288879,-0.11093519268740151,0.11990306574704282,-2.6492632720165386,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,-0.21392279192687597,-0.4699648625656152,0,1,0,-0.13889788621361226
3570,0.43104000995696373,-0.5065919164222484,-0.6220129660017467,-0.10590419513033676,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,-0.8958709862525359,-1.1089069907965659,0,1,0,-1.0424330662870507
2894,-0.5352440869695154,0.8906460621258305,-0.37879086633110315,1.0207406408513118,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,-0.9885539170631471,0.054742243984985645,1,0,0,-0.9656012273093404
2927,-1.066700340279079,0.8906460621258305,-0.18775025333238082,3.462103692328517,2.3081904555593193,0.005867974104602262,0.9466579047036832,0,0,1,0,0,-0.8836569642332602,-1.109992202077757,0,1,0,-0.7912858100643053
8178,-1.115014545125403,-0.04084592357288879,1.1062920314686344,-0.002545526783583904,0.986202794872424,-1.0058516991026796,0.9466579047036832,0,1,1,0,0,1.1108248329648287,-0.2944838696174182,0,1,0,1.2415152470060589
971,-1.6464707984349665,0.8906460621258305,-0.031657590291145656,-0.3868846412769007,0.986202794872424,1.0175876473118841,-0.6258635316811727,1,1,1,0,1,-0.9980024240000341,0.17053109726007573,1,0,0,-1.0404615632579017
6687,1.204067287498147,-0.5065919164222484,0.4734847623303545,0.26755931531093025,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,1.292076895790012,1.3972207909853283,1,0,0,1.280020567826016
8575,-1.3565855693570228,-0.5065919164222484,0.25607041228635175,0.3118892030426692,-0.3357848658144715,0.005867974104602262,0.9466579047036832,0,1,1,0,1,1.4040759529766111,0.9857184540318163,1,0,0,1.3348881950084635
2020,-0.9217577257401072,-0.5065919164222484,1.285747279191946,-0.03917716255923969,0.6557058797007002,0.005867974104602262,0.9466579047036832,0,1,0,1,0,-0.8738315898196862,-1.2851513576889144,1,0,0,-0.8092827039074131
9054,-0.7285009063548112,-0.9723379092716081,-0.6336249284302886,0.9155579683307574,-1.3272756113296431,1.0175876473118841,-0.6258635316811727,0,1,1,1,1,1.2062746769503663,1.6305808056941924,1,0,0,1.2413666394908733
952,-0.6801867015084874,0.8906460621258305,-0.6624048212622069,0.09629386542968794,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,-0.2671956611251502,1.164975772648398,0,1,0,-0.14771039766918254
5359,1.5422667214224148,-0.04084592357288879,-0.2735870683195942,-0.21655484773860184,1.9776935403875957,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,1.1532910239637273,-0.0042946469795620106,0,1,0,1.2356194987965352
3857,0.5276684196496116,-0.9723379092716081,-0.8887238981746649,1.0888484459261203,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1,1,0,0,0,-0.001280100644911675,-1.808343593127037,0,1,0,-0.02079845119248221
5861,0.43104000995696373,0.8906460621258305,-0.1300688300215561,-1.2952446380985023,0.3252089645289763,-1.0058516991026796,2.519179341088539,0,1,1,1,1,0.3957833991119524,1.9800793865066804,0,1,0,0.7402796263159991
3145,0.4793542148032877,-0.9723379092716081,-0.7273263442841578,-0.3446313265150359,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,1,0,1,-1.0140393801494412,-0.23582656972333013,0,1,0,-1.1046811025345253
3305,0.044526371186372066,0.8906460621258305,-0.8237825159450423,0.4709519104245558,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,-0.7670602520525956,0.34597010231256503,0,1,0,-0.5203121078416386
3006,1.300695697190795,-0.9723379092716081,-0.8998124286295773,-0.4260633006199477,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-0.796461115497001,1.9211263316067744,0,1,0,-0.5965733920762732
9001,0.8658678535738794,-0.5065919164222484,-0.30621149097950595,0.44213009060382186,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,1.3385575729090062,1.630326968720695,1,0,0,1.3265224858779314
7770,0.3344116002643158,-0.9723379092716081,-0.4287892586739838,-0.7058328781681652,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,0,0,0,0,0.7966499768173497,-1.0514676426193512,0,1,0,0.823901386526087
7438,0.4793542148032877,-0.5065919164222484,-1.1116484690901156,-1.6956747128255816,0.3252089645289763,-1.0058516991026796,0.9466579047036832,0,1,1,1,1,1.0496590408158466,1.6298146372145534,1,0,0,1.2499104492837376
7942,-1.5981565935886426,-0.9723379092716081,-1.0930290433831718,1.5072873695261475,-0.6662817809861953,-1.0058516991026796,2.519179341088539,0,1,0,1,1,1.0795122194180131,1.4557756245781879,1,0,0,1.3379553253456449
9238,0.4793542148032877,0.8906460621258305,-0.2582135591808291,-2.1133988875535237,-0.6662817809861953,1.0175876473118841,0.9466579047036832,1,1,1,1,1,1.2079080792633847,2.387203617862253,0,1,0,1.3203475426177909
1056,1.397324106883443,-0.5065919164222484,0.8304919654988819,0.22745748471172597,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,0,1,1,1,0,-0.8139626638915113,-0.0032073165089594327,0,1,0,-0.8747312502388541
3154,0.2377831905716679,-0.5065919164222484,-0.005427477872775743,1.5817798612815437,-0.3357848658144715,3.0410269937264474,-0.6258635316811727,0,1,1,0,0,-1.03365745336653,-0.002664501278201933,1,0,0,-1.1743074639965612
3787,-1.115014545125403,0.8906460621258305,0.8298997355558188,1.391583405428268,-0.6662817809861953,2.0293073205191656,-0.6258635316811727,0,1,0,1,1,-1.157307445583784,1.688851528179101,1,0,0,-0.9952602120866949
9189,1.6872093359613867,-0.5065919164222484,-0.23367644421646155,0.013122830366717917,-1.657772526501367,1.0175876473118841,-0.6258635316811727,0,1,0,0,0,1.0346063251726956,-1.0509553111132093,1,0,0,0.7964284174505013
7825,0.9624962632665273,0.4249000692764709,-0.7081122062331916,-0.41071014536998207,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,0,1,0,0,1.3968827804844564,-0.002664501278201933,1,0,0,1.2412070457234603
7539,0.18946898572534393,-0.9723379092716081,-0.7308300759233587,0.21191509070890932,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1.1622038260732228,-0.23645301142856676,0,1,0,1.0340700043135658
7231,-1.6947850032812906,-0.9723379092716081,1.6991897403899061,-2.2904795167841683,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,0,0,0,1,0,1.3882403841757966,-1.2254344630889422,1,0,0,1.3276005567823959
764,-0.3419872675842196,-0.5065919164222484,-0.973126594665023,0.4795659818381016,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,-1.0181943549415284,-0.004208947891261865,0,1,0,-1.0931231201490286
5019,-0.2936730627378957,0.4249000692764709,1.031652972578527,-1.8601912867772536,1.316699710044148,-1.0058516991026796,2.519179341088539,0,1,0,0,0,0.9811484220122835,-1.5756642806874692,0,1,0,0.9885984490900972
4903,-0.3903014724305436,-0.5065919164222484,-0.5579308491326286,0.24143586570309744,-2.3187663568448147,0.005867974104602262,-0.6258635316811727,0,1,1,0,0,-0.543088989164515,-0.3526055502096308,0,1,0,-0.6671480105716074
8093,-1.5498423887423185,-0.9723379092716081,-0.4935863070192789,-1.530223286329415,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,1,0,0,0.9995205106819143,-0.5274852522719837,1,0,0,1.07428004899114
6843,-1.018386135432755,-0.9723379092716081,-0.0772422737290169,1.6991371231935541,-0.3357848658144715,1.0175876473118841,-0.6258635316811727,0,1,0,0,1,1.3943655483021338,-0.5283305992571172,1,0,0,1.4549910429342605
2165,0.2377831905716679,0.4249000692764709,0.8621209453742555,0.24955785923308618,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,-1.2591909810415634,-0.5857699474343318,1,0,0,-1.37202935868317
1862,1.349009902037119,0.8906460621258305,-1.3605315068332857,0.43255869254866597,-1.657772526501367,-1.0058516991026796,0.9466579047036832,0,1,1,0,0,-1.0029290711804768,-1.0513618927389243,1,0,0,-0.9878033882305628
7850,0.6726110341885836,-0.9723379092716081,-0.4223247319481747,-0.1558190035268838,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,1,1,0,1,1,1.1907439292341293,1.1644662589655397,1,0,0,1.3757430215341775
9123,-0.7285009063548112,-0.9723379092716081,-0.6084647308252251,0.6788843538042193,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1,1,1,1,0,1.138526867238111,0.34597010231256503,0,1,0,1.3367039442186495
2340,0.4793542148032877,-0.04084592357288879,-0.07296509687674943,1.1956340108396433,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,-0.8050025350940204,-0.29552017652756857,1,0,0,-0.9166770733446344
5527,1.6388951311150628,-0.9723379092716081,-0.19851181611812893,-1.2057061281260917,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,0,0,1.1770008853228568,-0.6442362874034037,0,1,0,0.9222259130463416
6743,-1.1633287499717269,-0.5065919164222484,-1.2060311266928616,0.6880715819014431,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,1.121003058584248,1.1646548901109832,1,0,0,1.1428886051851432
4003,0.3827258051106398,-0.9723379092716081,-0.9768271452373977,0.740389048706737,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0,1,0,1,0,-0.05030183591189692,-0.5277647058207883,1,0,0,-0.19762488307982848
1123,0.18946898572534393,-0.9723379092716081,0.2819661098326805,-0.8236062953021606,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,0,1,0,1,-1.2506712979486607,0.28728329678128206,1,0,0,-1.1376919053224024
8709,1.2523814923444712,0.4249000692764709,-1.1966536797560812,-1.0814285379246074,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,1,1,0,1,1,1.0983820060371536,1.1649762616921084,0,1,0,1.1321361838980335
4049,-0.7285009063548112,-0.04084592357288879,-0.158512534837891,0.4794603455167909,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,0,1,1,0,1,-1.1802030640209575,0.05503799899080375,0,0,1,-1.016939722662857
7640,0.6242968293422596,0.4249000692764709,-0.4495896509377178,-0.13407175258438073,-0.0052879506427475865,2.0293073205191656,0.9466579047036832,0,1,0,0,1,0.601691932694155,-0.527243059196353,0,0,1,0.5083044025688304
765,-1.5015281838959946,-0.5065919164222484,-1.0133251772793936,-0.2421967625968049,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,1,1,0,0,0,-1.2269264047805624,-1.342587748316071,1,0,0,-1.3857867716493375
2344,-1.018386135432755,-0.9723379092716081,-1.2213869043962058,1.3647845231768567,1.316699710044148,-1.0058516991026796,-0.6258635316811727,1,1,0,1,0,-0.7473338652392001,-0.0038871105542223226,0,1,0,-0.7806647378040134
4071,0.7692394438812314,2.7536300335232693,1.7232619371175335,-0.25603035737624835,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,0,0,-1.2314396308012474,-0.4684204159525553,0,1,0,-1.06141214993352
7216,0.3344116002643158,1.3563920549751902,-1.0753649874167144,-2.2383048653388347,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,0.6262478049294652,-0.5283305992571172,1,0,0,0.7218422719433031
